NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.4,1496126,15947,27617,20753.599715441465,29175
2,1000,0.4,1786004,15947,27617,20778.79956433177,27233
2,1000,0.4,1909594,15947,27617,20753.599593371153,27233
2,1000,0.4,1940376,15947,27617,20856.499594420195,27313
2,1000,0.4,2162421,15947,27617,21438.199543207884,27233
2,1000,0.4,1981204,15947,27617,20686.39942857623,20937
2,1000,0.4,2232240,15947,27617,20757.799422472715,29085
2,1000,0.4,2377523,15947,27617,20927.899413317442,27233
2,1000,0.4,2609181,15947,27617,20829.19948503375,27313
2,1000,0.4,2611387,15947,27617,20776.69943162799,27233
2,1000,0.4,2600196,15947,27617,20686.399153918028,29071
2,1000,0.4,2678979,15947,27617,20719.999360769987,27233
2,1000,0.4,2730463,15947,27617,21144.199547976255,27617
2,1000,0.4,2726867,15947,27617,21089.599379748106,27617
2,1000,0.4,2945020,15947,27617,20843.89950194955,34859
2,1000,0.4,3056638,15947,27617,21656.599651306868,27617
2,1000,0.4,3125600,15947,27617,20883.799239367247,27233
2,1000,0.4,3380554,15947,27617,21482.299778193235,27617
2,1000,0.4,3230564,15947,27617,21696.499637573957,27233
2,1000,0.4,3171677,15947,27617,21402.4993622005,27313
2,1000,0.4,3191571,15947,27617,21700.699969500303,27617
2,1000,0.4,3572103,15947,27617,21270.199464142323,27617
2,1000,0.4,3584162,15947,27617,21475.999255627394,27617
2,1000,0.4,3593454,15947,27617,20908.999488025904,27617
2,1000,0.4,3607691,15947,27617,21165.199436873198,27617
2,1000,0.4,3573714,15947,27617,21887.59962770343,27233
2,1000,0.4,3609050,15947,27617,21578.899600476027,27617
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,0,15947,27617,21782,18641
2,1000,0.5,321451,15947,27617,21788,34901
2,1000,0.5,172123,15947,27617,21851,20937
2,1000,0.5,168386,15947,27617,21782,18641
2,1000,0.5,11541,15947,27617,21794,27233
2,1000,0.5,444036,15947,27617,21845,34927
2,1000,0.5,451714,15947,27617,21788,29185
2,1000,0.5,746237,15947,27617,21830,20937
2,1000,0.5,891259,15947,27617,21785,34837
2,1000,0.5,807196,15947,27617,21797,29219
2,1000,0.5,892315,15947,27617,21821,29183
2,1000,0.5,1308544,15947,27617,21782,18641
2,1000,0.5,1182351,15947,27617,21875,27233
2,1000,0.5,1153040,15947,27617,22295,27233
2,1000,0.5,1193593,15947,27617,22358,28829
