NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
2,1000,0.6,2899094,15947,27617,23246.6005423069,27233
2,1000,0.6,3139163,15947,27617,23401.266985177994,27617
2,1000,0.6,3220171,15947,27617,23350.067068338394,27313
2,1000,0.6,3205951,15947,27617,23519.667558908463,27617
2,1000,0.6,3245693,15947,27617,23192.20054078102,27617
2,1000,0.6,3393370,15947,27617,23450.334005594254,27233
2,1000,0.6,3609168,15947,27617,23246.600483179092,27617
2,1000,0.6,3590645,15947,27617,23468.467089414597,27617
2,1000,0.6,3631648,15947,27617,23206.067616820335,27233
2,1000,0.6,3597470,15947,27617,23242.33427643776,27233
2,1000,0.6,3611795,15947,27617,23424.73335814476,27617
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,0,15947,27617,24116.000741541386,18641
2,1000,0.7,229570,15947,27617,24130.572152674198,27233
2,1000,0.7,30672,15947,27617,24116.000741541386,18641
2,1000,0.7,283071,15947,27617,24116.000741541386,18641
2,1000,0.7,440164,15947,27617,24169.914926111698,29225
2,1000,0.7,378701,15947,27617,24116.000741541386,18641
2,1000,0.7,883736,15947,27617,24116.000741541386,18641
2,1000,0.7,596357,15947,27617,24133.486444056034,34813
2,1000,0.7,837874,15947,27617,24180.114945948124,21577
2,1000,0.7,783914,15947,27617,24132.029428064823,27233
2,1000,0.7,451965,15947,27617,24130.572030603886,27233
2,1000,0.7,983684,15947,27617,24123.286447107792,19071
2,1000,0.7,914464,15947,27617,24118.91504818201,29177
2,1000,0.7,1336618,15947,27617,24145.14356380701,29187
2,1000,0.7,1113187,15947,27617,24116.000741541386,18641
2,1000,0.7,1029209,15947,27617,24124.74366146326,29211
2,1000,0.7,1656662,15947,27617,24279.20118099451,27233
2,1000,0.7,1546658,15947,27617,24236.943490564823,27233
2,1000,0.7,1640439,15947,27617,24184.48640590906,34889
2,1000,0.7,1554519,15947,27617,24181.57227474451,28869
2,1000,0.7,1419546,15947,27617,24178.657968103886,29135
2,1000,0.7,2228254,15947,27617,24158.257943689823,27233
2,1000,0.7,2076755,15947,27617,24175.74366146326,27233
2,1000,0.7,2087966,15947,27617,24129.843576014042,19071
2,1000,0.7,2071475,15947,27617,24168.457910120487,34827
2,1000,0.7,2216555,15947,27617,24187.4011130929,27313
2,1000,0.7,2602076,15947,27617,24325.82920998335,27233
2,1000,0.7,2533763,15947,27617,24279.929116785526,28945
2,1000,0.7,2586760,15947,27617,24534.20136409998,27233
2,1000,0.7,2406352,15947,27617,24467.901437342167,27233
2,1000,0.7,2608881,15947,27617,24346.229226648808,27617
2,1000,0.7,3060259,15947,27617,24346.229760706425,27617
2,1000,0.7,2961451,15947,27617,24259.529367029667,27233
2,1000,0.7,2947279,15947,27617,24473.000718653202,27617
2,1000,0.7,2935122,15947,27617,24343.31530147791,27617
2,1000,0.7,2899094,15947,27617,24319.272775232792,27233
2,1000,0.7,3139163,15947,27617,24424.915387690067,27617
2,1000,0.7,3220171,15947,27617,24389.944032251835,27313
2,1000,0.7,3205951,15947,27617,24505.78682857752,27617
2,1000,0.7,3245693,15947,27617,24282.11532741785,27617
2,1000,0.7,3393370,15947,27617,24458.429357111454,27233
2,1000,0.7,3609168,15947,27617,24319.272530138493,27617
2,1000,0.7,3590645,15947,27617,24470.81573021412,27617
2,1000,0.7,3631648,15947,27617,24291.586739599705,27233
2,1000,0.7,3597470,15947,27617,24316.35831695795,27233
2,1000,0.7,3611795,15947,27617,24440.944098055363,27617
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,0,15947,27617,25282.99874728918,18641
2,1000,0.8,229570,15947,27617,25291.99874728918,27233
2,1000,0.8,30672,15947,27617,25282.99874728918,18641
2,1000,0.8,283071,15947,27617,25282.99874728918,18641
2,1000,0.8,440164,15947,27617,25316.29855197668,29225
2,1000,0.8,378701,15947,27617,25282.99874728918,18641
2,1000,0.8,883736,15947,27617,25282.99874728918,18641
2,1000,0.8,596357,15947,27617,25293.79875034094,34813
2,1000,0.8,837874,15947,27617,25322.59872287512,21577
2,1000,0.8,783914,15947,27617,25292.89864963293,27233
2,1000,0.8,451965,15947,27617,25291.99874728918,27233
2,1000,0.8,983684,15947,27617,25287.49874728918,19071
2,1000,0.8,914464,15947,27617,25284.79855197668,29177
2,1000,0.8,1336618,15947,27617,25300.99874728918,29187
2,1000,0.8,1113187,15947,27617,25282.99874728918,18641
2,1000,0.8,1029209,15947,27617,25288.39864963293,29211
