NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
10,1000,0.5,69627,9479,14603,12988.5,16486
10,1000,0.5,66590,9479,14603,12926.625,14472
10,1000,0.5,63477,9479,14603,13194.875,14758
10,1000,0.5,70231,9479,14603,12886.25,13891
10,1000,0.5,75822,9479,14603,12958.125,15566
10,1000,0.5,79272,9479,14603,12894.5,13635
10,1000,0.5,86839,9479,14603,12960.875,14892
10,1000,0.5,85978,9479,14603,12843.125,16156
10,1000,0.5,76016,9479,14603,12974.625,14905
10,1000,0.5,94784,9479,14603,13257.75,15728
10,1000,0.5,102762,9479,14603,13225.875,14894
10,1000,0.5,103587,9479,14603,13059.875,12689
10,1000,0.5,111906,9479,14603,12902.5,14494
10,1000,0.5,97921,9479,14603,13388.75,17213
10,1000,0.5,113748,9479,14603,13109.625,16791
10,1000,0.5,123828,9479,14603,12693.375,15064
10,1000,0.5,118947,9479,14603,12805.875,15940
10,1000,0.5,132517,9479,14603,12788.625,15200
10,1000,0.5,117214,9479,14603,12739.75,15530
10,1000,0.5,132677,9479,14603,13276.125,17075
10,1000,0.5,141645,9479,14603,13022.625,14984
10,1000,0.5,137732,9479,14603,13096.875,15040
10,1000,0.5,148460,9479,14603,12947.625,14683
10,1000,0.5,140303,9479,14603,12930.25,16331
10,1000,0.5,151209,9479,14603,13124.75,14646
10,1000,0.5,152651,9479,14603,12787.5,16957
10,1000,0.5,161396,9479,14603,12702.375,13117
10,1000,0.5,153173,9479,14603,12699.375,14157
10,1000,0.5,157737,9479,14603,12790.125,13536
10,1000,0.5,165368,9479,14603,12781.125,14137
10,1000,0.6,0,9479,14603,13380.14892578125,11689
10,1000,0.6,0,9479,14603,13380.14892578125,11689
10,1000,0.6,0,9479,14603,13380.14892578125,11689
10,1000,0.6,0,9479,14603,13380.14892578125,11689
10,1000,0.6,0,9479,14603,13380.14892578125,11689
10,1000,0.6,9860,9479,14603,13398.49560546875,13642
10,1000,0.6,3205,9479,14603,13380.14892578125,11689
10,1000,0.6,18386,9479,14603,13383.989013671875,13708
10,1000,0.6,12882,9479,14603,13554.086669921875,13246
10,1000,0.6,18949,9479,14603,13379.679443359375,12687
10,1000,0.6,30474,9479,14603,13465.261474609375,15306
10,1000,0.6,27251,9479,14603,13487.88232421875,13857
10,1000,0.6,21727,9479,14603,13668.064453125,13025
10,1000,0.6,33838,9479,14603,13422.1328125,14031
10,1000,0.6,37891,9479,14603,13407.199462890625,12812
10,1000,0.6,47621,9479,14603,13437.449462890625,13993
10,1000,0.6,53899,9479,14603,13650.14306640625,15290
10,1000,0.6,38669,9479,14603,13372.255126953125,11689
10,1000,0.6,49969,9479,14603,13450.226806640625,15216
10,1000,0.6,56873,9479,14603,13422.08935546875,13773
10,1000,0.6,69627,9479,14603,13584.8408203125,16486
10,1000,0.6,66590,9479,14603,13538.697265625,14472
10,1000,0.6,63477,9479,14603,13771.113525390625,14758
10,1000,0.6,70231,9479,14603,13510.708740234375,13891
10,1000,0.6,75822,9479,14603,13526.8916015625,15566
10,1000,0.6,79272,9479,14603,13512.16162109375,13635
10,1000,0.6,86839,9479,14603,13431.4306640625,14892
10,1000,0.6,85978,9479,14603,13480.065185546875,16156
