NumberOfServers,NumberOfRequests,Lmbda,Eta,OptCost,DC,LDC,RobustFtp
5,1000,0.2,0,8685,11439,9803.7294921875,10155
5,1000,0.2,0,8685,11439,9803.7294921875,10155
5,1000,0.2,0,8685,11439,9803.7294921875,10155
5,1000,0.2,0,8685,11439,9803.7294921875,10155
5,1000,0.2,0,8685,11439,9803.7294921875,10155
5,1000,0.2,8,8685,11439,9803.7294921875,10155
5,1000,0.2,51,8685,11439,9814.289794921875,10155
5,1000,0.2,75439,8685,11439,9798.209228515625,10339
5,1000,0.2,2223,8685,11439,9856.529541015625,10325
5,1000,0.2,16,8685,11439,9803.7294921875,10155
5,1000,0.2,365943,8685,11439,9803.7294921875,10155
5,1000,0.2,388211,8685,11439,9803.7294921875,10155
5,1000,0.2,546602,8685,11439,9809.633544921875,10161
5,1000,0.2,297840,8685,11439,9803.7294921875,10155
5,1000,0.2,484155,8685,11439,9803.7294921875,10155
5,1000,0.2,766799,8685,11439,9888.2099609375,10239
5,1000,0.2,783183,8685,11439,9822.73828125,10165
5,1000,0.2,788444,8685,11439,9803.7294921875,10155
5,1000,0.2,722840,8685,11439,9835.049560546875,10549
5,1000,0.2,799684,8685,11439,9806.41650390625,10155
5,1000,0.2,890394,8685,11439,9803.7294921875,10155
5,1000,0.2,1079500,8685,11439,9802.76904296875,12095
5,1000,0.2,992145,8685,11439,9803.7294921875,10155
5,1000,0.2,991017,8685,11439,9968.665771484375,10620
5,1000,0.2,972144,8685,11439,9820.050048828125,10533
5,1000,0.2,1149112,8685,11439,9845.241943359375,10155
5,1000,0.2,1288980,8685,11439,9803.7294921875,10155
5,1000,0.2,1210596,8685,11439,9810.44873046875,11911
5,1000,0.2,1318968,8685,11439,9803.7294921875,10155
5,1000,0.2,1259825,8685,11439,9799.8896484375,10155
5,1000,0.2,1625820,8685,11439,9862.288818359375,12119
5,1000,0.2,1574611,8685,11439,9820.04931640625,12037
5,1000,0.2,1593016,8685,11439,9858.44921875,10339
5,1000,0.2,1481944,8685,11439,9810.809814453125,10161
5,1000,0.2,1436020,8685,11439,9803.7294921875,10155
5,1000,0.2,1852150,8685,11439,9808.529296875,11911
5,1000,0.2,1907694,8685,11439,9825.2900390625,10165
5,1000,0.2,1928838,8685,11439,9945.985107421875,16191
5,1000,0.2,1915486,8685,11439,9866.12841796875,11907
5,1000,0.2,1832731,8685,11439,9803.7294921875,10155
5,1000,0.2,2172025,8685,11439,9810.85693359375,11911
5,1000,0.2,2173121,8685,11439,9813.1748046875,12053
5,1000,0.2,2113227,8685,11439,9874.912353515625,11907
5,1000,0.2,2048615,8685,11439,9803.7294921875,10155
5,1000,0.2,2170463,8685,11439,9803.7294921875,10155
5,1000,0.2,2256371,8685,11439,9830.401123046875,10169
5,1000,0.2,2323311,8685,11439,9806.609375,11911
5,1000,0.2,2409804,8685,11439,9804.689208984375,11911
5,1000,0.2,2376811,8685,11439,9821.9697265625,10171
